#OTU ID;I1_meso;I2_meso;I2_thermo;I3_meso;I3_thermo
b43e6dcd246e96a8a918e34c488c9fb0;0;0,329067642;0,452488688;0;0
cc6f41f6ce9a4357ad64da88d08849b4;0;0,402193784;0;0;0,230946882
5bf0c129eacf8a363e67ec0b1faa8fcf;0;0,987202925;0,174034111;0;0
5496dc2b3a5df0b0e0876b691e0cb620;0;1,13345521;0,313261399;0;0
53fb1da1417df1fa2d4155ecc82005ac;0,14803849;0;0;0;0
ddcc161d531ac5636ee38d8a5b48c232;0,074019245;0;0;0;0
16b675a6ca4b3534c4963abcea0304c1;0,14803849;0;0;0;0
b39aeff11d595e21b0dc576748760c46;0;0;0;3,629668595;0
60e3ba583130faba2e2e74504ad5498c;0;0;0,174034111;0;0
51f3054efa1707e2177f29a3d5bbd287;0;0;0;1,104681746;0
c0e070dff370d9204925931a6550c873;0;0;0,139227289;0;0
f4d3f0a6365937ca68a8286372c5a18d;0;0;0;4,734350342;0
e48b1b15a122b406f5e12c962bae3e42;0;0;0;1,262493425;0
7ef78dd88c92616ec711d26789f275a1;0;0;0,069613644;0;0
d06d1e8729117bed02bc00a3180d1d1c;0;0;0;0,420831142;0
59444a101c2fcb16bfad9c6110d35569;0;0;0;2,419779064;0
bc8d6c3791602c9a91c5d37959c3c7b7;0;0;0,208840933;0;0
f8b77a0b2ace5c11923b088e282b8215;0;0;0;1,683324566;0
84827612e3f5dff312dc2ca6cec41a96;0;0;0;5,576012625;0
2b0ecbff8674c6ce9f50ce8475671f4f;0;0;0;5,786428196;0
6799c1a7368c589187ea5c6a54344fe3;0;0;0;3,734876381;0
fdb7b787459557c17ed22ab30421b589;0;0;0;0,368227249;0
34fe6cc19ad2c9a495c0703424ea054d;0;0;0,313261399;0;0
4f4e8feafacd03baa41026a31c02c11e;0;0;0;3,471856917;0
6edc1527bcf47be5eb69953a89289a42;0;0,255941499;0,104420466;0;0
f4f0b62de1af6ba689d3ee28c46f5e51;0;0,621572212;0,696136443;0;0
e472aaa6d08846ada1871f5e57332c2c;0;0,731261426;0;0;0
5c45ac99f56a403ed67e01163592a511;0;0;0;0,105207785;0
b176f4355d441c3ffb39c6abe8239d0a;0;0;0;0,420831142;0
a6b5772c95798230285121dc6772750d;0,14803849;0;0;0;0
fb958bcb4e8c03843bc98620728cb36f;0;0,255941499;0;0;0
fa3a506bbe31f6859e03a268cae057d5;0;1,572212066;0,313261399;0;0
1912462c0db52e56fc14f3bc14cd8b05;0;0,29250457;0;0;0
e8a71d274ee825ebab42b38aa6a0318f;0;0,255941499;0;0;0
96f2e9fe26796e9b0177db1c1ac1e3cf;0;0;1,740341107;0;0
6f926f23087711babc9561b223fab212;0;0;0,104420466;0;0
c557b025197dbd7b2b05ef7790d09705;0;0,402193784;0;0;0
637ce086f15435760f2b08de8202971f;0;1,13345521;0;0;0
27bdbaf201e7b094b32360e9f939db89;0;0,658135283;0,417681866;0;0
7bd433c20eeb9c7cbb8439d600517d27;0;0,365630713;0;0;0
6af67d001e458e2fbb5515000f8a4e05;0;1,608775137;0;0;0
29fefd12e590144c1495edd0429d109c;0;0,511882998;0,417681866;0;0
8920e445bf7a3dfadc7109a7b79f9a76;0;0;0;0;0
1d944cb090bb563a75076b4e1dae38fb;0;0,146252285;0,208840933;0;0
f9c87f634e5600c07ae559ea84971a4a;0;0,255941499;0;0;0
6c67b5463de01a09e2d0f79e4b53f714;0;0,694698355;0;0;0
6d7b17d6d40d5de0123b1f408d244539;0;0,365630713;0;0;0
19424043a9630aa58e2e33a8412b8e24;0;0,548446069;0,348068221;0;0
aa78c9705bf7a09bef004f123f26664c;0;0;0,208840933;0;0
00675e8f4fdab843161e857e8be33658;0;0;0;0;0
e120b65587e59bbd930a233ae1d76d83;0;0,29250457;0,48729551;0;0
697e6c3aa057bf9916f5a46c9c895879;0;0;0;0;0
ce632b3fce6dca3a674e9ddb2a91ff45;0;0,658135283;0;0;0
002d384fb9d8f253d21c3ec6f22e1cee;0;0;0;0;0
92c37f90c7976c76839b885527245668;0;1,096892139;3,341454925;0,841662283;0
7d436fdfbf2cd0a3f618c1b90f2eed80;0;0,621572212;3,933170901;0,57864282;0
8453637731b0edd88a683b7cb1fe6557;0;0;0,243647755;0;0
988218081aea9f4748b1ae2c8b37031c;0;0,621572212;0;0;0
1e3883cf3817d808cf3432f0955a3002;0;0;0,452488688;0;0
29053e783f7ef0ce0f81a7fb7748c0da;0;0;0;0;0
694178b0814efd7e7e5ec81c325f0e65;0;0;0;0;0
c0e91407a2bd4a2e1b04e7c9e9fb3ee9;0;0;0;0;0
d4e00ed593df5bcd87bda1110a99042a;0;0;0;0;0
e92c1b393f5374b518d5aa42d2855fa8;0;0;0,139227289;0;0
9c0852925bb8eee17fdccb51f84bb8d7;0;0;0;0;0
cec56e7934982bdf9da65873be320aa5;0;0;0;0;0
7e633dc34d3af4a59be0184d4201064f;0;0;0;0;0
8ea29a4b10fd200c479af32135bad486;0;0;0;0;0
c60d7f8fd1aed2abeae48ba97955d969;0;0;0;0;0
3ba7130cce1b40fa7889f7e92b76d4b6;0;0;0;0;0
60271e841ff8968b4b3e103dce031e90;0;0;0;0;0
2b7d7a4312e4b14d98d3c45366fe1d6a;0;0;0;0;0
4a415ebb49c640ff38f78ec03ccb2432;0;0;0;0;0
21033523dc287d1c87e9c9ad7e090cee;0;0;0;0;0
19f217fa214262a1236bee272f9aac6e;0;0;0;0;0
c94b2ab6cab56d7d570bb6e43beeed42;0;0;0;0;0
b2831448a53a6ecc3bf9daa6b608a50a;0;0;0;0;0
71e013c1e5447f7a89166bbdd4a06f55;0;0;0;0;0
9d5f94f5e3793d07154834b71966a7d6;0;0;0;0;0
c708cbbbeba1851bf8bee6de461dafcf;0;0;0,174034111;0;0
e500b5607de4962085f6384a4ce7db24;0;0;0;0;0
2fa6a0c1af82203c2ce87e630a5d872a;0;0;0;0;0
7e7c34fe0952af4b884a43b815fff580;0;0;0;0;0
e9c201e354bc1177352b8c3cc5d0f74a;0;0;0;0;0
4b3a244ef473ace3cbeea95c2ef67fb9;0;0;0;0;0
868a69a172573903dac6c78a6c4d31d0;0;0;0;0;0
128c00f0e0b0cd1ec7eea42de77817fc;0;0;0;0;0,115473441
02fdd0a06c748bf9543cf5423fae92d0;0;0;0;0;0
2a990c488ed200b0f667fc8900fccc71;0;0;0;0;0
25f5c0324ec5f238dd9b9e5cfd803eb6;0;0;0;0;0
a8c8f01ca27afef8abace0ef88e9368f;0;0;0;0;0
909434d9f1acca5e66bfbcfa1a7a4634;0;0;0;0;0
a60e90c42e55d95f1eb21da48e7c58c5;0;0;0;0;0
c3443d910c266e51360cfebac4f953b6;0;0;0;0;0
1e84db4af95abae84f375e8515c61f0e;0;0;0;0;0
e708595d2e6f4450d6bf33fdef53c0d5;0;0;0;0;0
803ca820badb6a7ac49b9aef125fb1aa;0;0;0;0;0
300a448fdbc59ad66b09c4a2ed8785c0;0;0;0;0;0
f100713d1bb84ec7aae30ec969b26153;0;0;0;0;0
fa10be4d928f983f2002a3863df22af6;0;0;0;0;0
d92ce7efebdda4686dec6abe48b5ce1b;0;0;0;0;0
a251e32d88cc248d15e183131b857a6f;0;0;0;0;0
979891223b96ea12d7f3e6623784d846;0;0;0;0;0
c000ca44c26959e35d231c30227da915;0;0;0;0;0
b2f7c08e443b2b07aebfb32b5fce5cf7;0;0;0;0;0
4514dcb2f99b2c6537bcb973ddc78db6;0;0;0;0;0
42b10a2ad2dd1c72dfcba3b0e73c305b;0;0;0;0;0
f3e337230101d71a884657bbc3152c41;0;0;0;0;0
26bbcec629112278ab6bcfc29abe9bb0;0;0;0;0;0
2cb4a51df4f614156ddd09bbaa7a2454;0;0;0;0;0
beb58972b99151bd8f54c39331171528;0;0;0;0;0
f8de6ab20033586b550b73c005a6a2fd;0;0;0;0;0
3333c0a80df5a1ec63d6072cbad2c92f;0;0;0;0;0
60f4504a7b480ad4e53719f2ff5fc8ee;0;0;0;0;0
fae15cf894f84a433747201d391a1a1a;0;0;0;0;0
444275d73596d752350c5878d3b21958;0;0;0;0;0
4b750a54d1b7f141b20e6e41fc382155;0;0;0;0;0
19281b753b4ec8310769e6d045d2fe20;0;0;0;0;0
d4844a11e476965d2f2e680a5483ea77;0;0;0;0;0
b0238340061992b9512a0a3cc4c6412d;0;0;0;0;0
a84dda0b471cc0377beebf2b7e4c04fc;0;0;0;0;0
9b4194ee43b234867015ba8d29df4205;0;0;0;0;0
12f728e4e5fd2b1038bc4117fbe22409;0;0;0;0;0
b97c54fcb64c0e2e626474824c2316e3;0;0;0;0;0
1cb8729070d8fe7f1a9f9020b4f3244b;0;0;0;0;0
6d232d7a533a2f2c5568d5cd36657e5a;0;0;0;0;0
b534b9fd86614d8132298ba02cbc10aa;0;0;0;0;0
29f01910511307de7e0a2ca5b2937778;0;0;0;0;0
e1bdf697f1322d16388d65e31419c3f9;0;0;0;0;0
d68b3b66fa0ed9ce8104ee6bd2d9f1e9;0;0;0;0;0
28f0078fa69fdea92d555ed5921072ab;0;0;0;0;0
461d59c039984a6486b9615777946780;0;0;0;0;0
c04c0c530fce3b91e2051ffae1cf1027;0;0;0,522102332;0;0
48cf303cb9e99e639dd92174c8b2c3a3;0;0;0,174034111;0;0
2123b012ec732b1ea258cbddf1811bc6;0;0,219378428;0;0;0
9cd3901536c22053a28f5fb8d4208bf8;0;0;0;0,420831142;0
73c3ed45d4a7fb132638e1153e49fcb0;0;0,146252285;0;0;0
774c217879b356047f71d49e253d1a0d;0,222057735;0;0;0;0
245fbfcb626187b193a9aa6728766024;0,777202073;0;0;0;0
2ac3721d38a07ef5823d186e959ba867;1,4803849;0;0;0;0
7d8153359c4c7ab7def4f3781a176f5b;1,813471503;0;0;0;0
2884d932fa71de81dc78f5fc721afc5b;0,074019245;0;0;0;0
d75301b3fed9f53985f9163321674d61;0,074019245;0;0;0;0
91ef47fb414684a9885ff9995075c459;0,185048113;0;0;0;0
92c227efe3ede2e8dcdaf0673479d54d;0,518134715;0;0;0;0
467f5dc6abb3094e66ac1ccbe4a2b6a8;1,998519615;0;0;0;0
73cd475b8fea01427397c3f16313c9ed;0,481125093;0;0;0;0
7d30c8178b4437fd92d2538c57dd8e5b;0,925240563;0;0;0;0
d76f60a65a637a8bdfb0f60f40b67ce7;0,59215396;0;0;0;0
eeebe46340d76787ce4c82df80b56906;0,629163583;0;0;0;0
b3b27a214ef7b0c2e2a35f000e95b40a;2,331606218;0;0;0;0
a9443e0ef908f5e4be55d03fbfd9a336;0,407105848;0;0;0;0
63ebe4e72fec0daaea0acedc14aae523;2,997779423;0;0;0;0
4b1b8975f6cf56c6e615da8429e14a1a;0;0;0;1,788532351;0
00511c07cd9680af51d5737d26b27a2a;0;0;0;0;0,230946882
1ea07cba5c19c2d1cc4c155182b6dbf2;0;0;0;0,631246712;0
7b979bb9869c3a3fb86a37dcbcd4dbcd;0;0;0;0,57864282;0
51cdc07d522d9e8695cd87de894761b1;0,074019245;0;0;0;0
76f6fb2756f9e757a5bfe03c87bd6908;0;0;0;0;0
6eb21aa2c39d4a9ff736c69300a0731d;0;0;0;0;0
d851e7297d3839a5aec2c4c2a1f37a6e;0;0;0;0;0
0f19f9194ab077daabd1070cd0a44f4c;0;0;0;0;0
babbcabe3c89416b4c0fa2b9b0c6731f;0;0;0;0;0
910fe9e19895bd24f9731d929c8ce951;0;0;0;0;0
ec37aa5de8540dc2b4fbab6295d1073d;0;0;0;0;0
d9aa818e6d5b490e3d0f885ad74baac4;0;0;0;0;0
d2ed9fa6f3722ead36b0c535c04e2509;0;0;0;0;0
e2f59f57ba2a95e18cb26cc346af60dd;0,111028868;0;0;0;0
c93a3c202deaf6fccc8dd3e48fbde4fd;0;0;0;0;0
fe42e30423105f11e59d40fdf9b5fae3;0;0;0;0;0
4b965679fd886b48a598e9feb31b265f;0,370096225;0;0;0;0
f7bad1de9e94daf9ccbbdd6add167816;0;0;0;0;0
f192e62a408849f46e40fe761f1edf2a;0;0,29250457;0;0;0
15811cf7560a3727dcd42fb9bf3b39c9;0;0;0;1,315097317;0,635103926
1509d6921b3d2a0e19c9d80894bafc00;1,887490748;0;0;0;0
6d27cd51d449a7c90b21ece6e6c0d8a6;0,999259808;0;0;0;0
0d3cf2c490c612615416b15421420029;0;0;0;0;0,173210162
285aa7db4e68b899ea323849c6fc62f0;0;0,073126143;0;0;0
afded0f8f1648ad4c0f8544656a6a5e7;0,259067358;0;0;0;0
720ebf63594f071572296876f8892118;0,74019245;0;0;0;0
19b7f4df6e237078beecee891d86c08f;0,703182828;0;0;0;0
6596200723f83a26766281cd325c1a84;0,185048113;0;0;0;0
b9c039f8f230a354b002d8f0b0001d9b;0;0;0;0;0
89bedfafc5a6737adb5e9c9f301a66eb;0,111028868;0;0;0;0
d70006359ad77599cec968e9ebdca235;0,333086603;0;0;0;0
d02915b79b35b26ad08f3e00d1b82a1b;0;0;0;0;0
1c63166fb8f443ab69996788679a2a7b;0,111028868;0;0;0;0
fc2e3c9a779e1e046beb7665b80f864a;0;0;0,174034111;0;0
13623f398398a92a128d4ea8bfe1c757;0,074019245;0;0;0;0
0dab8bdaf32dd6ce5172142cb8c7be4d;0;0;0;0,157811678;0
bab6569d98301b68dc285f5eef057d20;0;1,755027422;2,366863905;0;1,558891455
89c1d145f0113a0c6b6d6f2d53161e88;0;0;0;0;0,288683603
a6af293d946d0e69016895f5f94b1d73;0,14803849;0;0;0;0
75c5aff8b10b9bdf42d383650fed09aa;0;0;0,069613644;0;0
7484413268a6a448575035a61faea4be;0;0,073126143;0;0;0
335d88a8efd7d75545df59967632f13a;0;0,146252285;0;0;0
eddd1c811ba5d2774795a35d6f54a4dd;0;0;0;0;0,981524249
1a65bd6abcd6e6a5cec3971d4b410a7c;0;0;0;0;0,635103926
252e5d53d5fd921377cf5f71504fa32c;0;0,475319927;0,48729551;0;0
9222f3e8cd817f81c6c8355c239c4140;0;0,182815356;0,243647755;0;0
c4c76bdeddf171c1c645a4449a85bf33;0;0;0;0;0
1be6c47b42e25b0cedc3fb9dd0a0ea85;0;0;0;0;0
92ee747667fa73d6cb3a17bbb350c940;0;0;0,208840933;0;0
d2fbcf6d70a145913e792a7b765d1b0f;0;0;0,139227289;0;0
3e0a8693263bb226f328b69ab6ea9355;0;0,146252285;0;0;0
7a252673bd10b88d1899630abb1d9d22;0;0,146252285;0,208840933;0;0
e70b8f1df25357aa041411c706b3bf93;0;0;0,139227289;0;0
7ed1ca7706a4d0209a86ffe0dd7db6fb;0;0;0;0;0,115473441
9ef2fd650d7422370c62bcb1e7beb488;0;0;0;0;0,288683603
e24b495a41e713d770507795f4c1f92b;0;0;0,139227289;0;0
738b973471fa7fffeb1577a5fb5fc966;0,111028868;0;0;0;0
8599297373bacf7241c5372a4579b720;0;0;0,208840933;0;0
2d880f1bf40c1c8e51e2d6ef8f5cdbdf;0;0;0;0;0
c5bb6a98242709314fbe1df76cfab3ae;0;0;0;0;0
1440d417b3441978969675fb18303a80;0;0,073126143;0;0;0
2b8cb80f6de189a0d3213b99ab83282a;0;0;0,069613644;0;0
277834c8c2f0b18ab17d42cac35f1729;0;0,255941499;0;0;0
b547c5ba7d49bdf6cac744a451946477;0;0;0;0;0
9ffe406f1752893e03f85d369b289be8;0;0;0;0;0
85db29bc366ce721e150ad6cf5230d52;0;0;0;0;0
203c58632a72f013e010378f99e43ed4;0;0;0;0;0
775f2c0c9379daa2a0d1123d453266b5;0;0;0;0;0
3b21c4d563d27954b0b76972e7515ae9;0;0;0;0;0
5b4aab8f5e159c959b7a8873f10328a5;0;0;0;0;0
9715b2b3f36745a2a7f08f48fc641d56;0;0;0;0;0,404157044
28ddf17ea0e7dfb84e921ca395d63f2c;0;0;0;0,57864282;0
5d7f9e178c02031ca5c79c812e842ed7;0;0;0;0;0,577367206
aa8f1d135094bfa9091de73844e6232d;0;0;0,174034111;0;0
f304486500706aef8adf7d58114a386e;0;0;0;0;0,115473441
8b5a415380cfea07e439d7e4239e888d;0;0;0;0,473435034;0
499e126e13ae5d45bf839be6a4f3735f;0;0;0;0,420831142;0,577367206
e9ce0b024d9f497c36a5acb4a9748b7e;0,333086603;0;0;0;0
f4af0182e33a79de27f49d2773377eca;0;0;0;0,105207785;0
c8693eb56280d2bf8278de5090c86fdf;0;0;0;0,105207785;0
21e2b198e23c9a191bb6c89acbc27878;0;0;0;0;0,404157044
6fdf30f5a35f84923b54f7489273159c;0;0;0;0;0,230946882
430de9115b4ddbb6b21ca79029e34572;0;0;0;0,263019463;0
14ece363c13c831d76438ffb0206d0f9;0;0;0;0,105207785;0
0c441eb2f2f66eef479e826817c29338;0;0;0;0;0,173210162
43628fa213bdef1201853715a7a6047f;0;0;0;1,315097317;0,577367206
e1a17bcc81cf25b2de8c0d49e776a075;0;0,29250457;1,044204664;0;0
8338820c45cb9d0da61283a1b470214f;0;0;0;0,105207785;0
8dc98960f6812b71e25450a06503135f;0;0;0;0;0,866050808
b20b80925adf8ac64f67f0bf7015fe1c;0;0;0;0,263019463;0,808314088
86bd9530a9bda7e2dddd5f8cf4b97f72;0;0;0;0,78905839;0,404157044
d2f30e12811f439b1117fae509f758c6;0;0;0;0,473435034;0,461893764
358dda22f14755d5fdcf0c98c2e687e4;0;0;0;0;0,115473441
e35781bdec847d3bd01a33ba83213aae;0;0;0;0,631246712;0,404157044
50bda4e150f8cb63177033e467d23f62;0;0;0;1,209889532;0
70da94c18d9237c20c118e17bdca9277;0;0,109689214;0;0;0
3ccb1fb4038b3a5710d1488be5d536d3;0;0;0;0;1,03926097
905225eaf85683f3fc4ad31189b115df;0;0;0;0,315623356;0,173210162
9d7f488a01e2ecfda7ce9036df3f0172;0;0;0;0,526038927;0
76ca108336d10355edfb4aedff68ea5b;0;0;0;1,36770121;2,193995381
09362268be7455a96e50152cfd0c4d10;0;0;0;0,841662283;0
4c1a920fd5c477093d03629e9aebeaf7;0,14803849;0;0;0;0
5b2c906f1976fd287b67f855054b71f6;0;0;0;0;0
1a791e9cff64c2d9b766925d6d560ff6;0,407105848;0;0;0;0
87c18fe8abf076afbc36e526adbba030;0,074019245;0;0;0;0
0ff58cfb23db27921ee5fd5594766182;0;0,146252285;0;0;0
22768d668dff7e5d58e6fb7bb42e6afc;0;0;0;1,683324566;1,03926097
5357c599efd863aceabf8427e750e3ae;0;0;0;0;0,577367206
c92fed09b6d737814d26146b5cea8792;0;0;0;0;0,404157044
b73f92f27f649fec51a2f0a3959aea50;0;0;0;0;0,692840647
a98c0acddfef402262ae33ecd7ad77b7;0;0;0;0;0,173210162
a9f45d84c0f158b0d0744989bf9d16fb;0;0;0;0;0
19fa24cbc81d874135c4e5e84d8f5b81;0;0,109689214;0;0;0
aa747f2a941e566ebba04c1b11a23320;0;0;0;0;0
bb4d8b9f469fb8d6a8ba0847f1724096;0;0;0;0;0
c6b432f068379e0d95c529eb139b6d4b;0;0;0;0;0
3a0063db52a592370857b2753646686f;0;0;0;0;0
47aa3bbe9c16df47bcbc67cd8622abd4;0;0;0;1,104681746;0,635103926
c7f879d2b6caadaf6f2844a78f309652;0,074019245;0;0;0;0
2d2a3af2ab4b5882e4384fb414ef094f;0;0;0,139227289;0;0
8471fea2b400cc426aaf945a97b802a4;0;0;0;0,105207785;0
2aa3bbd014624c76b8bf4d952197709c;0;0,621572212;0;0;0
5ff64634eee3f3e06aa6d3544d5309a9;0;0,182815356;0;0;0
341f864f38f38c19afbcb8993af2b295;0;0;0;0;0,346420323
d3600a41dedc41367a8c49e3ccb7a404;0;0,073126143;0;0;0
c4836e92847fd759c6836c1340e4d1c8;0;0;0;0,105207785;0
18f23fd2681bba5220f54fa93a1e30f4;0;0;0,104420466;0;0
42f49be4c288c6d374422ba563f41212;0,074019245;0;0;0;0
ad43242f74eeac03f967170cee3dcd02;0;0;0;0;0
b37d3139f59bb4a8c87f411c9cdab7cd;0;0;0;0;0
3ee6d6e54bfe96f9376b815d266c931f;0;0;0;0;0
f6d56c8fe46742851f4ea8d643d14c03;0;0;0;0;0
392260ea8a93ab9ca24e4adddf34a037;0;0;0;0;0
548bb721267e2ea648705f2c6fe985be;0;0;0,243647755;0;0
57d787f9a7108e273959af52176fad27;0;0;0;0;0
409a537dc863fc048651f1105e5b775d;0;0,511882998;1,009397842;0;0
c803fd4b886c70b64705577993f44c51;0;0;0;0;0
89f5ce4faaaf5f1070fcb205ae0f8e28;0;0;0;0;0
384766fbb0c670f7cefd7fb5e29d7ee1;0;0;0;0;0
caee0ac4626a90e85efaa4e0ca5055f6;0;0;0;0;0
a8edefa595bc2e2be798a0718c0b6bfc;0;0;0;0;0
58bb1c0c67b3986ef4c1d66b58cff5c2;0,14803849;0;0;0;0
892ab23deeaed6412ad0de4d7ed7219f;4,404145078;0;0;0;0
932db4b22539a014075abd1fbf40fac9;3,960029608;0;0;0;0
6572d67149b924b65483aa076a3a790e;8,216136195;0;0;0;0
c75f11102382549f78332b291f6986f8;0;0;0;0;0
f3cc9feab32b928666d02804b8f6614f;0;0;0;0;0
e248d621d73f74587bbdcf9df30c9a21;0;0;0;0;0
cafd839ec6926d9640851f3181ec96c2;0;0;0;0;0
e43c31da01fa4e3c18f0bd31d568304b;0;0;0;0;0
bc9ed86d90af29a0cafeba4da615fe75;0;0;0;0;0
6214d11e2a93a735ee1d232bd79a2f76;0;0;0;0;0
9eed18307a98f719eba4047a54b6c5fd;0,222057735;0;0;0;0
f00331478f2c828492e022129e2c0d19;0;0;0,069613644;0;0
2c45bf403848bcc4a73b7c816ca9b74c;0;0;0;0;0
0dd46040671d4583680f3ceb69aa4277;0;0;0;0;0
a0de8440b5aa021d05a4fd62ff602b67;0;0;0;0;0,115473441
06b511336631ab8f95ad033dd99e280a;0;0;0;0;0
09774bca2a21766795e14bc5ac690cdd;0;0;0;0;0
60ff2534938bef2a05942f0f98563b46;0;0;0;0;0
d7fb97e5e37ec1b6def6c98a0889cbeb;0;0;0;0;0
f2caa80f2a4cdd3ef1927da5a122c2fa;0;0;0;0;0
3a31efc62f74b571a8025e6d553490fa;0;0;0;0;0
facb36c76318959124bd2428f41e677a;0;0;0;0;0,115473441
aec0364be5e3335c22b719bc183a71e9;0,185048113;0;0;0;0
c573958c621ee63a3b0c572cb4b9cc5f;0;0;0;0;0
aedc843f1eb2c73c77c427111044eb2b;0;0;0;0;0
7cfb5810949e7e9a22afe567ef8c4e00;0;0;0;0;0
ab75d246b0e7a3ed263682db35905537;0;0;0;0;0
4f081aac94276c48f4ca3a3511f00b0f;0;0;0;0;0
d22b94e1406f53887e3e6fa4017f1c6f;0;0;0;0;0
35e1f7b9d4e9fd6711b90467d66336e5;0;0;0;0;0
7dfd5dcf8184f859217b59bdbe2ee365;0;0;0;0;0
4b0935a8bfe93c633e2e7557f5b7cf04;0;0;0;0;0
18e074519791d53e13a8e48c9c3a2938;0;0;0,069613644;0;0
3b1a8a7d5a5d9a26bd350acde5c7616f;0;0;0;0;0
8950b2756de3b86c38b6f3e704eb4d1a;0;0;0,069613644;0;0
9f208a5b84f3459791d360f95496ff32;0;0;0;0,841662283;0
714d6f17b397403868b6b5592f152a8f;0;0,146252285;0;0,315623356;0,288683603
ae7d106d3d135e05cdfb7dea162badef;0;0;0,174034111;0;0
f03da16bd49d0cfcf5bb6d4ee37f6713;0;1,13345521;0,382875044;0;0
b1279fa055a84040008d2ad5a0122e23;0,185048113;0;0;0;0
7431e69cd3f339b27fadf748e154e59c;0;0;0;0;0,288683603
f0d85b141a7f07d562a4a6e0438bf5ff;0;0,219378428;0,243647755;0;0
2f9a1af6149d9e976076119e893ad830;0;0,511882998;5,395057431;0;0
2e320fe5030e73894a263bca23a18325;0;0;0,243647755;0;0
1a98709f46f8f12653c77607a6ba2bf9;4,071058475;0;0;0;0
5ee00ed6faf66a399c2274920547f304;0,370096225;0;0;0;0
0491c5f33bc43b556512e5325b065c41;0;0;0;0,210415571;0
cb62ac15e164c70bc190f20c3f5053fb;1,03626943;0;0;0;0
b9d03a8716278a6281a282b16e5c1ebe;0;0,219378428;0,800556909;0;0
7a2caed794b9dba314e333db710aa138;0;0;0;0;0,115473441
14edaccc88f3d1d08af46bf42b1c1c60;0;0,694698355;0,452488688;10,57338243;0,981524249
cb3dc30cd44e9025e8c457e670b91636;0;0,255941499;2,158022973;0;0
ac88ac28345927b16f609020a86ff7b4;0;0;0,069613644;0;0
419f1ddc2406e10b3df9a1baeab839f1;0;0,182815356;0;0;0
235b2c85bb93905f9b4c783b918e3ff0;0;0;0;0;0
15fc7a8c81fcb67676972aaaa37e0c6c;0,407105848;0;0;0;0
684ccce15d3dfa161a9dce8564d80654;0;0;0;0;0
1660952e784045c642ffbf06709219f1;0;0;0;0;0
98da01dcdec67dd05ccbce55645075cd;0,185048113;0;0;0;0
c572ea6b8262027e2cb49facf27538e9;0,44411547;0;0;0;0
1054e865677729616830412406c57181;0;0;0;0;0,346420323
6be7ede9be8a2d332662db83ed9728ab;0;0,182815356;0;0;0
a6436d90cc8130a9d15544ca50cc82b1;0;0;0;0,105207785;0
9bf889b0da768684b8d406ccc9c119e0;0;0,073126143;0;0;0
482cf1d83a107f02f9ab25f8669141db;0;0;0,069613644;0;0
8d90a5e90e9b45c8b97f4d5450c52818;0;0;0,069613644;0;0
b8e7c831f56824fc1fb123af4045fc73;0;0,073126143;0;0;0
d26f8ead331b22d2f46ea46f36b389c2;0;0,402193784;0,139227289;0;0
d8e62b7e92e742dfe65a1f4fceca666e;0;0,29250457;0;0;0
1deb3ef83618b6f5f5a028afe17f68f0;0;0;0;0;0
5989c667a3423e0df9b8afcf5fd3f980;0;0;0,104420466;0;0,173210162
15eb4a0a8b92214aaea84c6ebbf9d7cb;0;0,438756856;0,208840933;0;0
c99f38082a55b5edd2c49b1ae590f866;0;0,219378428;0;0;0
752bf07e8c6dd3ced4cd3b0426a6f8dc;0;0;0;0;0
fab1f3941af6e55936f694eb76fd296a;0;0,511882998;0;0;0
ba89ba4e8bbb5d8c03aeceb8e3c318cb;0;0,146252285;0;0;0
97458b084f5d98668dc432951c5ebf13;0;0;0;0;0
4e8a10a8ec5c17f6f5c224288174944e;0;1,389396709;7,553080404;0;0
0f72e3c8fff524523c2f7078dbfa940e;0;0;0;0;0
e093f734f74dd0148cd88d6394bd60d7;0;0;0;0,157811678;0
b438b3f63c854a4e81cd212dbc02fef9;0;0;0,069613644;0;0
66c23ee70d1f77227f8c09f423bf28a5;0;0,109689214;0;0;0
b16f50d05dfe861192fc1565baebca10;0;0;0,174034111;0;0
84d3644acc173ddeed7d84ea20d6b849;0;0;0;0;0
a15a9e5bcc92ed7cd740fa20616ad5dc;0;0,182815356;0;0;0
7c3a1bc8d28ad308ce2dd56f8255a3e0;0,185048113;0;0;0;0
b56d1a35cea446681a813a6b840c14c5;0,222057735;0;0;0;0
a2d4a217a29c68ca5d0d6e7317c8e4e0;0,222057735;0;0;0;0
fe64453fa766c113916b590f6d3f40b6;0,074019245;0;0;0;0
a5003ee85b93af432100240e9ad6f2d8;0,074019245;0;0;0;0
a1db99d90176725745b63bc07f3a6418;0;0;0;0;0,115473441
236f454a0b010c421fa556038fc9ac63;0;0;0;0;0,115473441
37f0881c4a8c647e870927457630cad5;0,333086603;0;0;0;0
1d25eb029a5a077dc9f2786fe98da225;0,481125093;0;0;0;0,173210162
d670da44dad8c34fe1bf836a107952f4;0;0,109689214;0;0;0
eee2890c8c49c130cb4001d4cc46e1c4;0;0,329067642;0;0;0
eca4f21bba8e3fa1fdb23feeece91f43;0;0,073126143;0;0;0
ad0d9fb13035c5c7ef109701ffbeb636;0;0;0,104420466;0;0
e870c911bbaa375566a0b7b37239badf;0;0;0,069613644;0;0
4ec03fe6d5df7a7f224ef6b37982ea12;0,074019245;0;0;0;0
